,mean,std,2.5q,25q,50q,75q,97.5q,mc err,p_err,geweke,P
a_Intercept_subj(TF0).5fe3a94670d1748971d135b1,1.208573078364844,0.022285916902163378,1.1631444723075701,1.1939250238672492,1.2090807947245525,1.2236373429654555,1.251632369463031,0.0006142498388306407,0.0275622421786475,,
a_Intercept_subj(TF0).5fe4394bc5f99b194c31318b,0.9460758972188519,0.02388651370373254,0.9024306209754998,0.9296278608442723,0.9456972024874283,0.9622117609097434,0.9949753219173793,0.000966661512015191,0.040468924180599,,
a_Intercept_subj(TF0).60257a593444df0f0876bcbc,1.7746630058123591,0.04322848365431302,1.6871320825950644,1.7448720999223815,1.7741975349555674,1.8039603900986962,1.8579732172322005,0.0015995621111642283,0.037002503348382794,,
a_Intercept_subj(TF0).6058bee6f83bac3e977d4c0b,1.1568250977491135,0.14539677727332562,0.894982480665062,1.0525215444777718,1.1507054051998693,1.2473827599089948,1.4698742707506234,0.0053217242709228995,0.03660139083357262,,
a_Intercept_subj(TF0).605c8fd5ae4e6fc1d6b75a34,0.9155816844649458,0.022376775428823294,0.8734463264199058,0.8999225816701861,0.9157441598832886,0.9301509615219982,0.9610001757421947,0.0008442547970551721,0.03772906421394819,,
a_Intercept_subj(TF0).606a4d49b88576f14fee35c1,1.0676383959722366,0.02469236138623426,1.020633246693083,1.0503719443444441,1.067270068858919,1.0841838274101039,1.1190422890078373,0.000992501416190805,0.04019467399922773,,
a_Intercept_subj(TF0).6077a808b8d8534a901e5d78,1.017917956168126,0.028892458377628025,0.9622879939775884,0.9984603434649731,1.0181263093262645,1.0368215999087758,1.0761695892455303,0.001188672134545605,0.04114125973669364,,
a_Intercept_subj(TF0).6087925d2423f00d24bc8591,1.186828915221041,0.02988962417358526,1.1315780010999328,1.1664040855279463,1.1864080831472044,1.2071305028863237,1.2476984693287116,0.0011796238547194676,0.03946599822964491,,
a_Intercept_subj(TF0).608f39d2c76e436967135846,1.3174931275261308,0.0325804633189194,1.2535420623769034,1.2956863844821835,1.3181051096318965,1.3400530239978186,1.3812980918663658,0.0011123327415675647,0.03414109648102013,,
a_Intercept_subj(TF0).60a412ca8fb78d5205ee4c24,1.296909337472593,0.023090526166687095,1.2523038963818485,1.2809135623164967,1.2973454400805915,1.3128041140266073,1.3392560950935117,0.0005088272086148164,0.02203618942858504,,
a_Intercept_subj(TF0).60a9ad71e8fe182d9a4b16f3,1.313419599865354,0.03209046405957203,1.2526692356995015,1.291719469402847,1.3129164360391121,1.3351335928413726,1.3774812392307414,0.0012304625159872671,0.0383435563195055,,
a_Intercept_subj(TF0).60d4edd50a63d7874c704979,1.218073570772662,0.02733223284994708,1.1675308293763158,1.199483320384459,1.2175128020568782,1.2366314492839592,1.2733605820935272,0.0009727424617400829,0.03558957173679889,,
a_Intercept_subj(TF0).60d51cbc3af512a9a9fbdd66,1.4133545486550212,0.028157933269064718,1.3574738900236063,1.3948362524350992,1.412980862882606,1.4320765836543812,1.4696702020012804,0.0009198758886658411,0.03266844479940752,,
a_Intercept_subj(TF0).60d52dfc658f196e24a13586,1.866260505393333,0.04460053544668102,1.777852661235391,1.8359548011227949,1.8663211807704703,1.8951918138806436,1.9525029937066793,0.0015773565781085203,0.035366314828085776,,
a_Intercept_subj(TF0).60df57a425fb6b4ddf63a3ed,1.8283761160450103,0.032747762492931855,1.7657880137169433,1.8064989041190203,1.8270493299228483,1.8512141062066347,1.8947947226838204,0.0008309419404137653,0.02537400656283349,,
a_Intercept_subj(TF0).60e36c953b4fa11358e5db87,1.3592608724363187,0.031520286706036585,1.3002167609426203,1.33691102157867,1.3580564345968411,1.3806505295034288,1.4222819874860833,0.0011668291932465083,0.03701835596003776,,
a_Intercept_subj(TF0).60fcb5af5bb1bfac226a48e9,1.765513547992337,0.12699476410875793,1.5301291362212692,1.6748837000278365,1.7611477399174145,1.84847129020094,2.0269494492771774,0.0031064731214086832,0.024461426762038073,,
a_Intercept_subj(TF0).60febf9b481b65a36fd8a083,1.1579782224943107,0.02714709118170567,1.1064966642327148,1.138865350820649,1.157515002829691,1.1755381640425575,1.21292079948402,0.001047690700778273,0.038593110907009745,,
a_Intercept_subj(TF0).60ff571f07381bffe64d5996,1.287113219701616,0.02853570786730931,1.2350347420435033,1.2672846756354754,1.2863396549353923,1.3052103543397489,1.347519201247332,0.0009603556798932938,0.03365452451219839,,
a_Intercept_subj(TF0).60ffa92c1888476d53b086f1,1.6075432062654416,0.02991796422187702,1.5510680480658756,1.5870787444639505,1.6076079458141876,1.6275662636589499,1.6678757279601304,0.0008144801212045305,0.027223781510138826,,
a_Intercept_subj(TF0).6103597aec377370bfbcbf7c,1.6114645657144888,0.03858981525954332,1.5390151135152597,1.5852622072845335,1.6106377969246914,1.6371774676086681,1.68963662911913,0.0011111166225431077,0.028793001859948705,,
a_Intercept_subj(TF0).61036b968e883dc6b02687e4,1.1589354041608606,0.0333665886006672,1.0940408639015848,1.1361500460905007,1.1592290815967052,1.1815901067315355,1.2236553717112388,0.0014157758899271933,0.042430945125114874,,
a_Intercept_subj(TF0).61088b33b3e21905ac97138f,1.3524968622717752,0.023621683070666914,1.3070920424678238,1.3365304845355799,1.3524460064773152,1.3684588832296578,1.398177697380233,0.0006200937076128178,0.02625103832600488,,
a_Intercept_subj(TF0).6109713cffc7c2bac999081d,1.6504115353976225,0.0308357281501086,1.5894723498945156,1.6299043156882915,1.650102040045107,1.6719419190109106,1.709311760283386,0.0008471623952733896,0.027473403292096608,,
a_Intercept_subj(TF0).6109cc4545b80cf37bb20615,0.999308166739688,0.022983221351347206,0.955132960785974,0.9836766479892326,0.9995736642036905,1.01528653900372,1.04492116647213,0.0009187584729464149,0.039975182717045886,,
a_Intercept_subj(TF0).611688156f6d22853511ffb3,1.4482614950517922,0.03472262143868073,1.3778636556902928,1.4250271569133455,1.448878118333886,1.4727927802282021,1.5134821477122642,0.0014596317464704018,0.042036910981737785,,
a_Intercept_subj(TF0).6116f05c6596a7f9f6ee482f,1.0571826565478386,0.026058548565802312,1.0071945553588213,1.0391240369261676,1.0564590270667498,1.075046810547356,1.1074361109498083,0.0010676949595261102,0.04097292513548853,,
a_Intercept_subj(TF0).6118bc3697553df24b86ad7d,0.9287494631623665,0.0889934489960639,0.7504179074174462,0.8691871419352728,0.9293738937424294,0.9916551801125939,1.0980031686439413,0.004642870271873026,0.052170921840307326,,
a_Intercept_subj(TF0).6136c5e4335336ffe76b6240,1.0901922287356909,0.024254662366114038,1.0439452888498235,1.0731855977340015,1.089527952181144,1.1068934887253095,1.138751545517829,0.0008117786685258741,0.03346897418205262,,
a_Intercept_subj(TF0).6144b2f861393e7e248fcf00,1.313763329517298,0.028378740571396183,1.2557903531037125,1.294375018701052,1.3143375479837769,1.333508114720392,1.3688278917701673,0.0008920185608191902,0.031432633825839454,,
a_Intercept_subj(TF0).614a71e77e8472e98b6ba14e,1.0762102058193153,0.02572551414363425,1.0291987549787267,1.058747807626581,1.0752022055415908,1.092660390909541,1.1302932531573873,0.0009452527770759951,0.03674378563624925,,
a_Intercept_subj(TF0).614b83489778940c0c80d5f3,1.3614997951800734,0.03294497819718139,1.297945461141745,1.3388916504532322,1.3618365765808031,1.3835261878206317,1.4281546231309212,0.0013115097663462059,0.039809094985481346,,
a_Intercept_subj(TF0).614bbf1e7de43dee7386fe3f,1.2262826120981996,0.02311482733387767,1.1817414505904296,1.2110383939191693,1.2263073583357096,1.2421458176590123,1.2710617779899398,0.0005347556537957178,0.02313474576606361,,
a_Intercept_subj(TF0).614d0912a32e570d06e548e1,1.1988078528135973,0.027559528323408973,1.1467247186399274,1.179871962719757,1.1980104442065884,1.2174986553313119,1.2554454054047424,0.00107902767539872,0.03915261766226229,,
a_Intercept_subj(TF0).614e0f79e176d123fc352273,0.9842549821048951,0.02370921037559216,0.9384676321825494,0.968242851546257,0.9840319077257863,1.000492605937624,1.0320704909339282,0.0009616449289840863,0.040559972843889715,,
a_Intercept_subj(TF0).614f1539cfbbd971b2ceec5e,1.410158838679046,0.022408019543654865,1.3652457279497587,1.3949201687186759,1.4102762290337914,1.424984295691935,1.4537005084468773,0.0005232542171216853,0.023351203175376194,,
a_Intercept_subj(TF0).614f253f9cb4943cc553e686,1.0499493861202136,0.02568491621061663,1.0030595657383794,1.0321773787122392,1.0491033940266998,1.066599066767208,1.1015269485495163,0.000987342333121215,0.038440551062148526,,
a_Intercept_subj(TF0).6150fe121b174a3b11089737,0.9004749114155277,0.021681564330510446,0.8577785484047877,0.8855598046480535,0.8997177252486634,0.9145909509548112,0.9463373377661045,0.0007307994971035518,0.03370603181409589,,
a_Intercept_subj(TF0).615351cf254ed1f941d06e61,1.249109953187824,0.03076980770844984,1.1905812934357,1.2278120112221065,1.2475101461446325,1.2703555873731416,1.3132317302409662,0.0013940755353872758,0.04530660537746689,,
a_Intercept_subj(TF0).61567f0da4acd08e5a007768,1.501589880650636,0.03464327790607806,1.4365921055392739,1.478353104833904,1.5013359356529028,1.5243164339613604,1.573223248091435,0.001168319481675601,0.03372427646260987,,
a_Intercept_subj(TF0).6157e23a79212359c5690d2c,1.1104835887915592,0.027894481527345045,1.0585543043625103,1.0907189473431338,1.1108776856286056,1.1291743314963458,1.1665354054047838,0.001176940390781116,0.04219258886842395,,
a_Intercept_subj(TF0).615d76b67faa7abfc73680e9,1.522733893365683,0.026275968583786828,1.472695581596175,1.505502838514867,1.5222749463225715,1.5405687780358628,1.575026194538149,0.0006792077326599115,0.025849008400740968,,
a_Intercept_subj(TF0).615dd79ed16dba94e3f7b2ef,1.2219167605946017,0.027957538943457535,1.1652635239785651,1.2031626368377473,1.2227902504693131,1.241707066882153,1.2722483394866757,0.0009536152302891327,0.034109412570890556,,
a_Intercept_subj(TF0).615e0f0c1ce04323aec71577,1.1625589375113137,0.028542349380232555,1.1105626092021401,1.142014065868379,1.1624329292235573,1.1817382488727695,1.2187936750218638,0.0011701484727816383,0.040996922054077393,,
a_Intercept_subj(TF0).615f3c9254752ff52ccd9be0,1.8709118379383827,0.03674235686895831,1.8012771244686292,1.8468038296256422,1.8700639840313005,1.8944473995840385,1.9452415854144673,0.0010024790573574577,0.027284016127022043,,
a_Intercept_subj(TF0).6161b542769c4e07d46af3dd,1.1495156130228243,0.027626377267031613,1.0961150880456298,1.1311942811901006,1.1497526340636377,1.1683341903067144,1.2030357207537503,0.0009739846512385502,0.03525560524364773,,
a_Intercept_subj(TF0).6166c1ddde00cedbfb73fbe9,1.3296782363171036,0.029954438241035736,1.2733086140371275,1.3089000157972754,1.329447026751266,1.3492298564021086,1.3904683855208795,0.001064850029772511,0.035548990143094455,,
a_Intercept_subj(TF0).616cf6f2576b89d81101bfe4,1.0272869508878653,0.02373678747290756,0.9829426158759249,1.0116535044763098,1.0273277335734754,1.042468153270083,1.0772927499182905,0.000863907673180043,0.036395307248972955,,
a_Intercept_subj(TF0).6174204a556281a40405ab0d,1.239648103207483,0.12173862479143638,1.0299991844807248,1.1528142610686747,1.2298228471008175,1.3146401102476788,1.5001143382608357,0.005166898585171152,0.04244255752045109,,
a_Intercept_subj(TF1).55883b3efdf99b4021921cb9,0.945202408657271,0.024947466289173454,0.8966091552876556,0.9290459863354771,0.9448314523945062,0.9610332444685313,0.9957241287825049,0.0010568343980730005,0.04236239407332675,,
a_Intercept_subj(TF1).55b211e5fdf99b10d87b65f1,1.2556141226451523,0.03508223972916339,1.1841718104154522,1.231906441002185,1.2547704258485743,1.2796297197833006,1.3220142161855253,0.001466937472758965,0.04181424800935728,,
a_Intercept_subj(TF1).58ae59babb9e0f0001acb414,1.6851884532570522,0.0340410362270609,1.6186089038391225,1.6626836098050575,1.6850819947173141,1.7074617691373404,1.7521787323054852,0.0008563083561363734,0.025155178897158587,,
a_Intercept_subj(TF1).5acbead40527ba0001c2680a,1.6422000301925768,0.04593861678939856,1.556745026482697,1.6106179760072823,1.6416007954523741,1.6715340856416487,1.7403597459436,0.00196124148672787,0.042692654324334674,,
a_Intercept_subj(TF1).5add031edee8590001b02b9c,1.036057164741138,0.027100641733216312,0.9858733275400506,1.0173979819484533,1.03563860236308,1.0529413595156054,1.0916109773379568,0.0010907197471569147,0.04024700809280311,,
a_Intercept_subj(TF1).5afd7a1b59ae1e00017e5cff,1.6225442842288034,0.05189578977260035,1.5171001252550873,1.5887605795914665,1.6210279297695092,1.6573066951558029,1.727891523552805,0.0024057010287018912,0.046356381495364384,,
a_Intercept_subj(TF1).5b0cff3d641b1200010ef241,1.9044908661120057,0.04449038751720663,1.8183378808312083,1.8743270204383413,1.9049472487918415,1.9349294914503485,1.9889550098074962,0.0014822654021341294,0.03331653161170745,,
a_Intercept_subj(TF1).5c0ebe2eac685b0001cb1056,0.9100140639631903,0.02740840237651036,0.859188240656409,0.8907008594951777,0.9092689965856898,0.9280630402273459,0.9657042278314518,0.001212196203272942,0.04422717481380171,,
a_Intercept_subj(TF1).5c2fcf0aa945190001be8c68,1.286080780416762,0.053904682362116235,1.1789283231813898,1.2501598376139558,1.2862951626926815,1.3239529561298746,1.387313824145709,0.0034342925245197512,0.0637104677001741,,
a_Intercept_subj(TF1).5c98310742270c0014d0287a,1.6535295978343565,0.036164270226056304,1.581429531118341,1.6283738369968628,1.6527539032159104,1.677731981988138,1.7262758710760315,0.0012474582138441172,0.0344942178024465,,
a_Intercept_subj(TF1).5cfecc1e96681500168a1799,1.2072377200761015,0.03248304909549691,1.144928035054089,1.1844841229002514,1.2064974794082162,1.229896082019129,1.2692263055031898,0.0012733473420237197,0.03920036380452482,,
a_Intercept_subj(TF1).5d139dc84b4491001a9f7fc2,1.2340581115578975,0.03355477675543879,1.1719885778058967,1.2108365419133442,1.2325482283221783,1.2560124093061913,1.3031168094479986,0.0013450900164568573,0.040086394442747586,,
a_Intercept_subj(TF1).5dec22fa26ff0231cee0f007,1.006713242835521,0.027308818748477532,0.9520658119654059,0.9883521786810915,1.006666754333671,1.025270278180149,1.059458503319785,0.001215295304640838,0.04450193601686235,,
a_Intercept_subj(TF1).5e455faf462e0802d9d9c3e2,1.4017831253681723,0.03546148035807623,1.3355152517884041,1.376406497567564,1.4017347027422682,1.4256356079685173,1.4713547391864261,0.0014722620598077306,0.04151721938682201,,
a_Intercept_subj(TF1).5e7d7840f89874402cdb9ebe,1.641994692168616,0.030853615697987943,1.5825122872844541,1.621211522009987,1.6421236395084182,1.662652691880168,1.7013048582615342,0.0008464993526265835,0.027435985490730876,,
a_Intercept_subj(TF1).5eb883cc52bcce7d6fadf5a0,1.0314372298285734,0.0357631014971317,0.9636833431442974,1.0069281828054841,1.031060427981059,1.054299616332487,1.1050670513881047,0.0016994160137741043,0.04751869783750165,,
a_Intercept_subj(TF1).5ec47b2d91b37736ce88f3d6,0.9022773267253844,0.020244398926011955,0.8663577990293219,0.8885338740140942,0.9016689984573032,0.915280073433331,0.9452924316473504,0.0006271632495303482,0.030979593507442123,,
a_Intercept_subj(TF1).5ec7ec01fc75cf27b5dd16ee,1.6710522837721722,0.031894607517231596,1.6111678875347109,1.6493722353638647,1.6696751941990746,1.6925440948184765,1.7328239656601376,0.0008441642972372591,0.02646730475617815,,
a_Intercept_subj(TF1).5ed1702b534bdc0c7d215298,1.1311579999304229,0.030000167470663378,1.0758844348025207,1.11002491728593,1.1303448901625068,1.1508458882189718,1.1956807409447894,0.0011343122312794042,0.03781019663935635,,
a_Intercept_subj(TF1).5ee150a384b8a1164fef6273,1.2393437832928071,0.03302415315969777,1.1813075341707064,1.2163917418945018,1.2380356420080403,1.2609249705628498,1.3077624998512227,0.001403879334267595,0.04251068384641791,,
a_Intercept_subj(TF1).5eed39d96b25b8147870a324,1.67094524830632,0.04002770782298532,1.589752097484224,1.6453155043723124,1.6718873901982583,1.699124780290835,1.7474283598168345,0.0015274692556633443,0.0381602979220863,,
a_Intercept_subj(TF1).5ef3adcd8a92e8136914ca8a,1.0264429761493699,0.030862789796155463,0.9671944253413091,1.0050340199944625,1.0260371714524026,1.046907731652155,1.0874530936342874,0.0014430188584112229,0.04675594357937719,,
a_Intercept_subj(TF1).5f230bf8e7c33a062d203d0d,1.2604815735637198,0.03560200744510404,1.1957291499372904,1.2374898190143884,1.257433136806,1.282953977387929,1.3356911354225,0.001539944476268256,0.04325442824095662,,
a_Intercept_subj(TF1).5f3430f7b2ea6115cb8564bb,0.8018613771320567,0.024818037936315585,0.7556782781908621,0.7853046391116981,0.801347536566954,0.8184713171719763,0.8522131924416558,0.001083509846463361,0.04365815900691688,,
a_Intercept_subj(TF1).5f4d5dcac7c1d116643efed3,1.4233918632063527,0.04365047257262269,1.34253853695657,1.3960195998511389,1.4212860676644448,1.4512916899435706,1.5168797871302058,0.0022518477775795025,0.05158816491237366,,
a_Intercept_subj(TF1).5f9503492c2f0e3659637ac7,1.9772631374807064,0.04551814104694105,1.888300031188253,1.9465481778399638,1.9765404999857077,2.0073770334273098,2.0710629585185965,0.0016449043894833533,0.036137336711247255,,
a_Intercept_subj(TF1).5fa4f94e535f3b1aa628e0ab,1.9229850121241177,0.038733637063811284,1.8446874758163974,1.8960664325154246,1.9246883359966955,1.9500596128753045,1.998897799413583,0.001261918614561865,0.032579398946784466,,
a_Intercept_subj(TF1).5fdd19ac8f62103398cda735,1.1900433884619963,0.03705175450441607,1.1176632732568759,1.1643646337174962,1.1905339767006762,1.2160488321978338,1.260259575873769,0.0016499378607410854,0.044530627032639845,,
a_Intercept_subj(TF1).5fec060b5ce3ae867e64cfb3,0.921080384203055,0.02577473217926602,0.8703912809335602,0.9037580710165551,0.9210142069887794,0.9382922123182291,0.9737077488878919,0.0010593077678327178,0.04109869155827183,,
a_Intercept_subj(TF1).600b8be069d46b241b7951da,1.021608383509044,0.029904360897500162,0.9685066195837443,1.000243627384299,1.0200601569439942,1.0413213664346326,1.0832538283123445,0.0014287495820555656,0.04777729866733253,,
a_Intercept_subj(TF1).601636f7e8edb47a4e205797,1.5871896963692849,0.040316553005021544,1.5051203959968924,1.559674378492578,1.5867522583487024,1.6162334800602218,1.6637733297564476,0.0015222221545224547,0.03775675351840862,,
a_Intercept_subj(TF1).602c5fd808e6c3528a8ba43b,1.3603150589429502,0.03958474212131819,1.2844606933224532,1.3330422035903746,1.359138018675698,1.38645263826166,1.4410736961361168,0.0017460707957119783,0.044109692324397876,,
a_Intercept_subj(TF1).604b682a8b6ed9694d8e48aa,1.2852159316251652,0.03598655965204555,1.2195015158083315,1.2602338953302292,1.284260179599039,1.3086905413823888,1.359781407012813,0.0015086656067243485,0.041923029634164895,,
a_Intercept_subj(TF1).60573290a0b07d401c4e61e0,1.259138804485797,0.03592861564697759,1.1902469970735619,1.234506756888285,1.2580083981210264,1.2830822373717554,1.33293518296988,0.0014576775781740025,0.04057149299869076,,
a_Intercept_subj(TF1).606b197a43dfda2edcd80803,1.0461223808120925,0.03095681778404262,0.9861909717090837,1.0253504477920001,1.0450487239120358,1.0664039565620826,1.107650477078756,0.0013988003195015979,0.045185533256672156,,
a_Intercept_subj(TF1).607133ee1606ccde58cd79c2,1.2279741085225013,0.0346963016420012,1.1574240385091128,1.2058023736542731,1.227024726776186,1.2501680865792943,1.2988491297665727,0.0014547860480933965,0.04192913882015374,,
a_Intercept_subj(TF1).60e4912a3f3c430eadd9a4c1,2.928771443194869,0.06461974828000726,2.8029215172470283,2.886048306900111,2.9274463214080995,2.9720129338106354,3.0583716520100075,0.00187290291966287,0.028983444991882282,,
a_Intercept_subj(TF1).60edf5baeda27703883525c6,1.5939971690506616,0.04205114862576222,1.513218416594682,1.5656775499114237,1.593331891226984,1.6215545968079388,1.681347249309919,0.0016637725207876986,0.039565447678839495,,
a_Intercept_subj(TF1).60fcf81f3e4275f9c9c86e7f,1.035106111720895,0.028957902635166462,0.9796383686232568,1.0149193241942,1.0338364571345349,1.0540324954250893,1.0933598419024648,0.001188901813075726,0.041056212808448504,,
a_Intercept_subj(TF1).60fd728292c59e4087d50874,0.9442335150796345,0.024054337125994165,0.8988939253433059,0.9282547570200352,0.9437183712005973,0.9598286332411408,0.9942225078334255,0.0007607785527792065,0.03162750022144971,,
a_Intercept_subj(TF1).60fda0fbed68b10930a7085f,1.1989586358481517,0.036882072809960385,1.1325659715299816,1.1725706571003933,1.1970994186870358,1.223486345449937,1.2769323681598699,0.001576262866764201,0.042737914294733316,,
a_Intercept_subj(TF1).60fdcc89f9f0053fa7624d05,1.7908744950259314,0.05123744809945861,1.6916010485172714,1.756978746055953,1.7921223535715292,1.8241214415048574,1.8973273537578947,0.0020046580356072666,0.039124861014076306,,
a_Intercept_subj(TF1).60fe2662a32556ef24e8fa9e,1.43998122145743,0.04335213665468762,1.3611205789556067,1.4092990936473728,1.4391057988604814,1.4683156711837348,1.5297095495820812,0.00174221971368007,0.040187631985877804,,
a_Intercept_subj(TF1).60ff445619f75b6b839674d8,1.5276037383754633,0.03493263227589101,1.4618506233728907,1.5036917430231278,1.5282041334333856,1.5497891451249954,1.5969099132406486,0.0011783425691168346,0.03373185735934579,,
a_Intercept_subj(TF1).6101aba00349be1f4f0acc22,1.1232239394535626,0.03455851945907445,1.0536228927038893,1.0990030291973958,1.1233465827298361,1.1470881239680164,1.19084717163993,0.001613197405383517,0.04668016543052223,,
a_Intercept_subj(TF1).6103644f849ab81a0fce020b,1.2579527145794462,0.03962534687273599,1.1849513114802295,1.2306429711649418,1.2566114379304423,1.2844757822878967,1.3402591066066385,0.0017141243389142934,0.04325827971726066,,
a_Intercept_subj(TF1).610b6fddbfad670dcb443bd1,1.3356299040637458,0.04047399133349192,1.2611024732818874,1.3075388441680198,1.3336909592018305,1.3642381840129199,1.4163334059329167,0.0018011995546351543,0.044502642197896486,,
a_Intercept_subj(TF1).6119d9f5a882080ef1c9e9e6,1.0771556758139913,0.035297210659475844,1.008383662836265,1.0527083389322704,1.0764851938418274,1.1006262402993565,1.1499945762784856,0.001819320960175765,0.05154291022390894,,
a_Intercept_subj(TF1).611a7beda293d42edc291207,1.1886413878388336,0.03270934629128019,1.1259603596500583,1.167120776003765,1.187431851243864,1.2099814816500525,1.2544893290731058,0.0012860043660652028,0.03931611333999762,,
a_Intercept_subj(TF1).611d2052a2e24732a40fe5c6,0.9100548443556269,0.022011948592947042,0.8682789129922541,0.8949534994773236,0.9096982031199208,0.9251858313527693,0.9545293411891425,0.0007754995167386737,0.035230843533187034,,
a_Intercept_subj(TF1).612719be50c35ba08003c145,1.6587247166790935,0.08089878202069525,1.5185920184214619,1.59335214623464,1.6502630326374854,1.7238473481964305,1.8126819041328346,0.006099922100349058,0.07540190282207952,,
a_Intercept_subj(TF1).612b6a865e55499092697324,1.6795360725102455,0.038271080792190375,1.606630903595902,1.6529216371524196,1.6796287243207317,1.7045663694952873,1.758188007237648,0.0011739670346923232,0.030675042627274947,,
a_Intercept_subj(TF1).61318c2656a34e6ec91c9153,1.3858936352119582,0.0338921022495088,1.3155447449224247,1.363068367994293,1.3867687721872293,1.4095188635570182,1.4521828253750986,0.0013000962834653676,0.03835985958894627,,
a_Intercept_subj(TF1).61380e91fdd449e05017e8ac,1.6392647982481363,0.04699740134910655,1.5510997362786965,1.6069259401825782,1.6380765618763913,1.670692125607675,1.73454756132115,0.0018744770813352413,0.03988469633482993,,
a_Intercept_subj(TF1).61398da189d8fd36ac003abc,1.094699138932944,0.027305186131264272,1.0432157525965775,1.07561882544376,1.0939603088839451,1.1131049271277171,1.1498758154575814,0.0011497186483597206,0.042106237358451835,,
a_Intercept_subj(TF1).613df91034737181163613c4,1.36341837247137,0.04544728952703265,1.2737582730229189,1.332910440366216,1.3635140681156455,1.3941132275508712,1.452541489187236,0.0022731865522945404,0.050018088558227855,,
a_Intercept_subj(TF1).61415949b50234a43d44f7d3,1.6442322021355384,0.05482924096202722,1.5385798647360038,1.6061773204607452,1.643570840122496,1.6819301173898795,1.7507008156312103,0.002890916705758273,0.05272582029286925,,
a_Intercept_subj(TF1).61415aee33754bb63328b7bd,1.7943844610990691,0.04093979884153544,1.716203125193086,1.7666518094317851,1.7947122080801656,1.8220610268305204,1.8751007082130378,0.001521682541964766,0.03716878404446248,,
a_Intercept_subj(TF1).61452bbe86c21c0347085911,1.2117781395307106,0.024591598640590025,1.1655638113765148,1.1952234374639619,1.2117877679034121,1.2293187255817735,1.2598688799426185,0.00072639512348076,0.029538344948497892,,
a_Intercept_subj(TF1).614bae892b55269b7608ddde,1.2391172154669112,0.03037385293712715,1.1792498724915124,1.2190369389561577,1.2395323173637072,1.2605850024956304,1.2976167947947002,0.001295321804751092,0.042645949706557294,,
a_Intercept_subj(TF1).614e028cce0c68ed60059ab1,1.0919897433571681,0.028843874914795543,1.0395927921442447,1.0715119649698388,1.0907461854343734,1.1105510298043926,1.1518485957560882,0.0010759656682656957,0.037303090220855734,,
a_Intercept_subj(TF1).614e0365c84907af6177bb88,1.3993736034452358,0.03898107757591142,1.323862236060827,1.3722364295338492,1.3982011888616852,1.427139499248341,1.4757395278413818,0.0015077812412714188,0.03867982454654258,,
a_Intercept_subj(TF1).6150c10799b5a7741caf1dec,1.6901487089310328,0.03812197708971743,1.6176455372412202,1.6643990488462672,1.6904469583369517,1.716175786735666,1.7623487134377263,0.001372816323915768,0.03601115232520443,,
a_Intercept_subj(TF1).6154190ef11cd5e143e88386,1.5893586304329037,0.04844027968761945,1.5008924621056432,1.554245476760165,1.5871123102109412,1.623142135793716,1.688813570168209,0.002231662758264564,0.04607039374372029,,
a_Intercept_subj(TF1).6155058f810b9e2f4184f021,0.817512547518583,0.020622398086042323,0.7782133894962494,0.8029885174160712,0.8169093584046498,0.8318535386017082,0.8581638977532358,0.0008825699515116663,0.04279666932183839,,
a_Intercept_subj(TF1).615672954f915d4c962d357d,1.4700943204665495,0.0394992467737475,1.3964263795327774,1.4428242184235804,1.4686917147189917,1.4955704963330176,1.5517281293255238,0.0017582697419370145,0.04451400686216676,,
a_Intercept_subj(TF1).615758151a3e1f7cceb30023,1.5530099821839733,0.04656894423277534,1.4622490747855927,1.5220890629172743,1.552797369249862,1.5826500899448406,1.6476541816838888,0.0018623080849821624,0.03999034368641463,,
a_Intercept_subj(TF1).61576ec847f959fe96724c76,1.482369447245334,0.034556635701117985,1.4139082950392805,1.4589952060721327,1.4827818213198596,1.5058474608509649,1.5489807754703004,0.001076658821731487,0.03115635535367393,,
a_Intercept_subj(TF1).61579af712a0caa5f08c0a48,1.3758638359612605,0.0398508044519709,1.3029248242679008,1.3492073456161895,1.3735688719241808,1.402189504223204,1.4602785603457282,0.0018371119491409297,0.04609974564892558,,
a_Intercept_subj(TF1).615dd30c3acf8a2d8ca92888,1.4787614496642205,0.04411383787111501,1.3960249013013286,1.449307154851696,1.4764815050137645,1.5074197460169567,1.5723720450560636,0.001994525438524928,0.04521314704814902,,
a_Intercept_subj(TF1).615f267caba5a1ca0f3a538d,1.471100034062601,0.02649427504705304,1.4218529012880416,1.453160412813154,1.4709638370663796,1.4890284534770082,1.5249709269521372,0.0006568788355852964,0.024793236818848572,,
a_Intercept_subj(TF1).615f54a5141128cf81b7e857,0.9596394990388427,0.026144274823719525,0.9116066235136074,0.9417263980639721,0.9585129815721715,0.9762097181183162,1.0141335800537867,0.0010254442423734936,0.03922251618328133,,
a_Intercept_subj(TF1).61623ad84830ba2dc69f7472,1.4951693039549627,0.03324373533766989,1.4347421285772544,1.472570919345231,1.49418444682481,1.5182140979151024,1.5594315638116565,0.001219167285478333,0.036673594982476077,,
a_Intercept_subj(TF1).616877acaa24b8cb6ba6d045,1.3419945331400387,0.03838789011860841,1.2693813154111808,1.3149236989869828,1.3414491813916152,1.3685884611434334,1.4173328907218226,0.0015580347798035753,0.04058662184844389,,
